"STATION","NAME","DATE","TMAX"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-03-29","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-03-30","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-03-31","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-01","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-02","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-03","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-04","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-05","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-06","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-07","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-08","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-09","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-10","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-11","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-12","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-13","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-14","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-15","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-16","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-17","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-18","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-19","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-20","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-21","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-22","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-23","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-24","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-25","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-26","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-27","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-28","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-29","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-04-30","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-01","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-02","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-03","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-04","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-05","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-06","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-07","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-08","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-09","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-10","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-11","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-12","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-13","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-14","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-15","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-16","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-17","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-18","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-19","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-20","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-21","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-22","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-23","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-24","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-25","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-26","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-27","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-28","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-29","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-30","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-05-31","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-01","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-02","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-03","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-04","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-05","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-06","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-07","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-08","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-09","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-10","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-11","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-12","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-13","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-14","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-15","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-16","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-17","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-18","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-19","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-20","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-21","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-22","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-23","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-24","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-25","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-26","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-27","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-28","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-29","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-06-30","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-01","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-02","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-03","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-04","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-05","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-06","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-07","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-08","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-09","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-10","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-11","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-12","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-13","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-14","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-15","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-16","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-17","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-18","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-19","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-20","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-21","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-22","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-23","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-24","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-25","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-26","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-27","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-28","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-29","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-30","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-07-31","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-01","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-02","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-03","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-04","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-05","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-06","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-07","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-08","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-09","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-10","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-11","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-12","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-13","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-14","83"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-15","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-16","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-17","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-18","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-19","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-20","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-21","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-22","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-23","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-24","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-25","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-26","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-27","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-28","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-29","92"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-30","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-08-31","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-01","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-02","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-03","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-04","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-05","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-06","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-07","88"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-08","91"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-09","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-10","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-11","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-12","90"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-13","87"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-14","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-15","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-16","89"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-17","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-18","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-19","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-20","86"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-21","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-22","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-23","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-24","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-25","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-26","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-27","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-28","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-29","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-09-30","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-01","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-02","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-03","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-04","85"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-05","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-06","84"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-07","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-08","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-09","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-10","80"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-11","79"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-12","81"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-13","82"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-14","77"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-15","68"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-16","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-17","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-18","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-19","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-20","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-21","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-22","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-23","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-24","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-25","56"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-26","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-27","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-28","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-29","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-30","78"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-10-31","74"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-01","76"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-02","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-03","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-04","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-05","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-06","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-07","65"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-08","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-09","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-10","70"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-11","66"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-12","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-13","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-14","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-15","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-16","67"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-17","69"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-18","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-19","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-20","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-21","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-22","64"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-23","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-24","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-25","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-26","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-27","44"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-28","50"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-29","61"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-11-30","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-01","60"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-02","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-03","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-04","73"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-05","72"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-06","75"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-07","59"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-08","48"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-09","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-10","51"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-11","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-12","47"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-13","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-14","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-15","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-16","57"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-17","62"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-18","54"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-19","63"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-20","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-21","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-22","71"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-23","58"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-24","41"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-25","46"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-26","55"
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2013-12-27","52"
